state,week,covid_admissions,influenza_admissions,rsv_admissions,total_respiratory_admissions,aqi_mean,aqi_p90,aqi_max,days_reported
GA,2024-01-20,,486.0,0.0,486.0,41.88356164383562,55.5,79,146
GA,2024-01-27,,455.0,0.0,455.0,35.62758620689655,53.0,87,145
GA,2024-02-03,,354.0,0.0,354.0,41.15436241610738,74.40000000000003,130,149
GA,2024-02-10,,308.0,2.0,310.0,47.35616438356164,68.5,91,146
GA,2024-02-17,,259.0,0.0,259.0,37.51724137931034,65.0,97,145
GA,2024-02-24,978.0,192.0,0.0,1170.0,55.17880794701987,90.0,137,151
GA,2024-03-02,859.0,203.0,0.0,1062.0,44.0679012345679,69.9,98,162
GA,2024-03-09,748.0,156.0,0.0,904.0,33.26701570680628,48.0,70,191
GA,2024-03-16,490.0,102.0,0.0,592.0,52.354166666666664,83.9,127,192
GA,2024-03-23,402.0,81.0,10.0,493.0,50.37566137566137,76.20000000000002,110,189
GA,2024-03-30,362.0,64.0,0.0,426.0,42.07329842931937,52.0,69,191
GA,2024-04-06,312.0,60.0,0.0,372.0,44.17277486910995,60.0,79,191
GA,2024-04-13,243.0,57.0,0.0,300.0,46.82631578947368,67.19999999999999,128,190
GA,2024-04-20,209.0,40.0,0.0,249.0,54.45263157894737,68.0,81,190
GA,2024-04-27,172.0,35.0,0.0,207.0,50.16580310880829,67.0,93,193
GA,2024-05-04,117.0,16.0,0.0,133.0,46.8031914893617,57.0,90,188
GA,2024-05-11,35.0,7.0,0.0,42.0,39.9468085106383,52.30000000000001,64,188
GA,2024-05-18,31.0,6.0,0.0,37.0,41.06122448979592,53.0,64,196
GA,2024-05-25,18.0,3.0,0.0,21.0,43.81122448979592,57.0,77,196
GA,2024-06-01,21.0,5.0,0.0,26.0,46.5,58.0,74,194
GA,2024-06-08,25.0,2.0,0.0,27.0,44.974747474747474,55.0,93,198
GA,2024-06-15,18.0,1.0,0.0,19.0,56.32828282828283,72.60000000000002,133,198
GA,2024-06-22,30.0,2.0,0.0,32.0,46.34183673469388,59.5,76,196
GA,2024-06-29,42.0,4.0,0.0,46.0,53.12690355329949,80.0,161,197
GA,2024-07-06,48.0,4.0,0.0,52.0,41.823232323232325,55.0,80,198
GA,2024-07-13,69.0,0.0,0.0,69.0,46.64646464646464,74.0,133,198
GA,2024-07-20,97.0,0.0,0.0,97.0,42.8469387755102,63.0,108,196
GA,2024-07-27,122.0,1.0,0.0,123.0,34.333333333333336,51.0,66,189
GA,2024-08-03,135.0,3.0,0.0,138.0,44.567567567567565,65.19999999999999,92,185
GA,2024-08-10,148.0,2.0,0.0,150.0,42.609375,61.0,93,192
GA,2024-08-17,173.0,2.0,0.0,175.0,52.52820512820513,63.0,126,195
GA,2024-08-24,192.0,2.0,0.0,194.0,47.994791666666664,60.0,97,192
GA,2024-08-31,172.0,3.0,0.0,175.0,47.9025641025641,68.19999999999999,108,195
GA,2024-09-07,107.0,0.0,0.0,107.0,39.917098445595855,51.0,67,193
GA,2024-09-14,80.0,3.0,0.0,83.0,40.072916666666664,54.80000000000001,73,192
GA,2024-09-21,57.0,5.0,0.0,62.0,42.61340206185567,54.0,100,194
GA,2024-09-28,50.0,2.0,0.0,52.0,42.71584699453552,62.0,78,183
IL,2025-10-04,179.0,14.0,6.0,199.0,60.44,80.0,93,75
IL,2025-10-11,135.0,15.0,4.0,154.0,33.642857142857146,43.0,46,14
IL,2025-10-18,122.0,27.0,12.0,161.0,47.666666666666664,64.0,64,12
IL,2025-10-25,89.0,21.0,7.0,117.0,30.8,33.3,36,10
IL,2025-11-01,95.0,38.0,13.0,146.0,24.833333333333332,30.700000000000003,32,12
MN,2024-10-05,,,,0.0,37.99295774647887,53.0,84,142
MN,2024-10-12,8.0,0.0,0.0,8.0,39.42446043165467,56.400000000000006,98,139
MN,2024-10-19,53.0,88.0,4.0,145.0,38.683098591549296,59.900000000000006,104,142
MN,2024-10-26,37.0,0.0,2.0,39.0,39.070422535211264,56.0,68,142
MN,2024-11-02,133.0,4.0,7.0,144.0,36.94405594405595,56.8,63,143
MN,2024-11-09,120.0,18.0,14.0,152.0,30.753846153846155,49.10000000000001,58,130
MN,2024-11-16,101.0,8.0,13.0,122.0,34.25196850393701,54.0,61,127
MN,2024-11-23,141.0,11.0,15.0,167.0,22.069767441860463,35.0,56,129
MN,2024-11-30,134.0,18.0,23.0,175.0,24.178861788617887,35.8,55,123
MN,2024-12-07,191.0,40.0,48.0,279.0,27.611570247933884,43.0,52,121
MN,2024-12-14,221.0,91.0,60.0,372.0,31.270491803278688,53.900000000000006,66,122
MN,2024-12-21,258.0,227.0,109.0,594.0,36.34710743801653,54.0,58,121
MN,2024-12-28,354.0,543.0,133.0,1030.0,49.33884297520661,64.0,71,121
MN,2025-01-04,501.0,942.0,205.0,1648.0,28.41025641025641,47.0,59,117
MN,2025-01-11,371.0,893.0,231.0,1495.0,31.35593220338983,55.3,71,118
MN,2025-01-18,324.0,923.0,212.0,1459.0,23.20353982300885,38.0,55,113
MN,2025-01-25,273.0,925.0,197.0,1395.0,25.198275862068964,37.5,52,116
MN,2025-02-01,216.0,881.0,182.0,1279.0,24.123893805309734,41.0,53,113
MN,2025-02-08,190.0,699.0,215.0,1104.0,30.054054054054053,49.0,58,111
MN,2025-02-15,154.0,499.0,174.0,827.0,38.58620689655172,58.0,64,116
MN,2025-02-22,135.0,384.0,160.0,679.0,29.339130434782607,52.0,61,115
MN,2025-03-01,119.0,287.0,201.0,607.0,30.82758620689655,50.5,81,116
MN,2025-03-08,120.0,213.0,206.0,539.0,37.69387755102041,52.80000000000001,66,147
MN,2025-03-15,121.0,176.0,182.0,479.0,38.33561643835616,58.0,69,146
MN,2025-03-22,81.0,197.0,157.0,435.0,33.38775510204081,41.0,48,147
MN,2025-03-29,92.0,83.0,130.0,305.0,36.857142857142854,46.400000000000006,62,147
MN,2025-04-05,89.0,68.0,104.0,261.0,35.74626865671642,44.0,49,134
MN,2025-04-12,107.0,59.0,71.0,237.0,38.608333333333334,49.0,66,120
MN,2025-04-19,93.0,38.0,50.0,181.0,35.354330708661415,44.0,61,127
MN,2025-04-26,69.0,26.0,36.0,131.0,34.868852459016395,44.0,49,122
MN,2025-05-03,64.0,31.0,36.0,131.0,35.67857142857143,47.0,61,112
MN,2025-05-10,80.0,23.0,25.0,128.0,49.721311475409834,74.0,90,122
MN,2025-05-17,59.0,8.0,5.0,72.0,56.453125,97.0,122,128
MN,2025-05-24,45.0,9.0,7.0,61.0,31.642857142857142,42.0,48,126
MN,2025-05-31,50.0,13.0,4.0,67.0,47.2734375,74.89999999999999,100,128
MN,2025-06-07,40.0,6.0,2.0,48.0,59.265625,87.0,155,128
MN,2025-06-14,20.0,12.0,2.0,34.0,36.65873015873016,64.0,93,126
MN,2025-06-21,29.0,7.0,4.0,40.0,43.83064516129032,61.0,84,124
MN,2025-06-28,32.0,4.0,3.0,39.0,31.779661016949152,43.0,49,118
MN,2025-07-05,44.0,7.0,3.0,54.0,36.65853658536585,44.0,46,41
MN,2025-07-12,22.0,7.0,1.0,30.0,30.571428571428573,33.800000000000004,38,7
MN,2025-07-19,37.0,4.0,3.0,44.0,28.833333333333332,37.0,39,6
MN,2025-07-26,39.0,4.0,5.0,48.0,29.857142857142858,37.0,40,7
MN,2025-08-02,41.0,4.0,1.0,46.0,33.2,36.4,38,5
MN,2025-09-20,112.0,4.0,3.0,119.0,16.0,16.8,17,2
MN,2025-09-27,100.0,2.0,3.0,105.0,26.428571428571427,32.8,34,7
MO,2024-10-05,43.0,0.0,0.0,43.0,49.93388429752066,74.0,101,121
MO,2024-10-12,9.0,1.0,0.0,10.0,53.15827338129496,77.0,101,139
MO,2024-10-19,27.0,2.0,0.0,29.0,41.503649635036496,55.0,73,137
MO,2024-10-26,27.0,8.0,2.0,37.0,48.18382352941177,67.0,128,136
MO,2024-11-02,51.0,13.0,8.0,72.0,40.963235294117645,51.5,131,136
MO,2024-11-09,153.0,30.0,20.0,203.0,26.7109375,33.3,54,128
MO,2024-11-16,153.0,29.0,36.0,218.0,25.534653465346533,39.0,58,101
MO,2024-11-23,179.0,42.0,59.0,280.0,24.40963855421687,45.8,58,83
MO,2024-11-30,168.0,41.0,62.0,271.0,34.857142857142854,53.0,62,70
MO,2024-12-07,195.0,54.0,88.0,337.0,35.19753086419753,52.0,66,81
MO,2024-12-14,247.0,88.0,63.0,398.0,28.373493975903614,51.8,66,83
MO,2024-12-21,262.0,250.0,96.0,608.0,31.0,48.0,65,81
MO,2024-12-28,397.0,611.0,174.0,1182.0,40.876543209876544,62.0,70,81
MO,2025-01-04,483.0,827.0,262.0,1572.0,28.929577464788732,50.0,56,71
MO,2025-01-11,388.0,647.0,199.0,1234.0,36.4125,57.0,68,80
MO,2025-01-18,286.0,559.0,187.0,1032.0,28.662337662337663,43.400000000000006,58,77
MO,2025-01-25,279.0,655.0,158.0,1092.0,27.455696202531644,48.2,70,79
MO,2025-02-01,278.0,,213.0,491.0,35.0,55.0,79,80
MO,2025-02-08,329.0,,187.0,516.0,31.9625,52.0,65,80
MO,2025-02-15,313.0,,147.0,460.0,36.141176470588235,53.60000000000001,71,85
MO,2025-02-22,279.0,,181.0,460.0,34.916666666666664,55.5,74,96
MO,2025-03-01,190.0,861.0,172.0,1223.0,42.75423728813559,54.0,88,118
MO,2025-03-08,205.0,693.0,168.0,1066.0,41.587786259541986,53.0,71,131
MO,2025-03-15,189.0,440.0,145.0,774.0,71.09923664122137,90.0,738,131
MO,2025-03-22,188.0,370.0,138.0,696.0,44.22727272727273,51.0,93,132
MO,2025-03-29,133.0,189.0,100.0,422.0,44.12781954887218,52.0,73,133
MO,2025-04-05,117.0,130.0,78.0,325.0,34.36206896551724,43.5,56,116
MO,2025-04-12,89.0,99.0,62.0,250.0,50.61654135338346,71.0,116,133
MO,2025-04-19,92.0,100.0,48.0,240.0,46.69924812030075,64.0,74,133
MO,2025-04-26,67.0,66.0,38.0,171.0,43.7593984962406,57.8,84,133
MO,2025-05-03,61.0,59.0,28.0,148.0,35.10434782608696,43.60000000000001,56,115
MO,2025-05-10,54.0,49.0,26.0,129.0,47.05263157894737,61.0,84,133
MO,2025-05-17,44.0,53.0,24.0,121.0,52.2406015037594,71.0,80,133
MO,2025-05-24,43.0,42.0,21.0,106.0,39.8421052631579,45.8,55,133
MO,2025-05-31,45.0,44.0,26.0,115.0,39.75,51.0,67,116
NH,2025-10-04,24.0,4.0,1.0,29.0,22.61904761904762,42.0,45,21
NM,2022-10-08,87.0,25.0,,112.0,34.544444444444444,53.10000000000001,90,90
NM,2022-10-15,99.0,23.0,,122.0,36.44186046511628,53.0,119,86
NM,2022-10-22,148.0,26.0,,174.0,30.229885057471265,43.400000000000006,70,87
NM,2022-10-29,132.0,53.0,,185.0,32.967032967032964,51.0,91,91
NM,2022-11-05,155.0,87.0,,242.0,36.14942528735632,54.80000000000001,90,87
NM,2022-11-12,170.0,146.0,,316.0,33.082352941176474,47.0,71,85
NM,2022-11-19,213.0,162.0,,375.0,33.7032967032967,51.0,95,91
NM,2022-11-26,233.0,169.0,,402.0,36.0,53.7,95,84
NM,2022-12-03,237.0,345.0,,582.0,36.13953488372093,58.5,112,86
NM,2022-12-10,208.0,407.0,,615.0,32.10989010989011,52.0,73,91
NM,2022-12-17,180.0,341.0,,521.0,32.03529411764706,46.0,102,85
NM,2022-12-24,151.0,359.0,,510.0,35.08139534883721,56.0,109,86
NM,2022-12-31,168.0,285.0,,453.0,31.0,48.30000000000004,93,92
NM,2023-01-07,105.0,177.0,,282.0,32.5632183908046,48.0,77,87
NM,2023-01-14,118.0,53.0,,171.0,35.05747126436781,51.20000000000002,90,87
NM,2023-01-21,110.0,29.0,,139.0,32.01086956521739,44.0,73,92
NM,2023-01-28,106.0,21.0,,127.0,36.81609195402299,51.80000000000001,102,87
NM,2023-02-04,83.0,9.0,,92.0,37.395348837209305,57.5,87,86
NM,2023-02-11,79.0,8.0,,87.0,35.747252747252745,58.0,115,91
NM,2023-02-18,92.0,3.0,,95.0,38.06896551724138,51.00000000000003,87,87
NM,2023-02-25,83.0,11.0,,94.0,38.67816091954023,56.80000000000004,156,87
NM,2023-03-04,116.0,16.0,,132.0,42.91304347826087,62.80000000000001,196,92
NM,2023-03-11,104.0,5.0,,109.0,36.367816091954026,48.0,74,87
NM,2023-03-18,95.0,3.0,,98.0,34.467532467532465,47.80000000000001,71,77
NM,2023-03-25,121.0,3.0,,124.0,35.61363636363637,51.3,71,88
NM,2023-04-01,108.0,9.0,,117.0,43.05747126436781,56.20000000000002,125,87
NM,2023-04-08,109.0,1.0,,110.0,50.1764705882353,71.80000000000003,157,85
NM,2023-04-15,113.0,4.0,,117.0,48.64705882352941,72.80000000000003,105,85
NM,2023-04-22,121.0,8.0,,129.0,50.34939759036145,74.0,100,83
NM,2023-04-29,87.0,2.0,,89.0,43.9080459770115,61.400000000000006,103,87
NM,2023-05-06,91.0,1.0,,92.0,48.53260869565217,71.0,108,92
NM,2023-05-13,80.0,1.0,,81.0,58.49382716049383,93.0,207,81
NM,2023-05-20,59.0,4.0,,63.0,44.829268292682926,76.80000000000001,108,82
NM,2023-05-27,54.0,3.0,,57.0,47.82022471910113,74.0,119,89
NM,2023-06-03,38.0,2.0,,40.0,47.8433734939759,67.0,93,83
NM,2023-06-10,23.0,1.0,,24.0,58.10588235294118,91.80000000000003,133,85
NM,2023-06-17,33.0,1.0,,34.0,52.24175824175824,80.0,93,91
NM,2023-06-24,37.0,1.0,,38.0,50.229885057471265,80.0,96,87
NM,2023-07-01,28.0,0.0,,28.0,51.87356321839081,77.0,101,87
NM,2023-07-08,30.0,1.0,,31.0,53.17977528089887,87.0,133,89
NM,2023-07-15,30.0,0.0,,30.0,46.325301204819276,70.6,93,83
NM,2023-07-22,25.0,1.0,,26.0,50.76744186046512,71.0,90,86
NM,2023-07-29,27.0,0.0,,27.0,54.31111111111111,80.0,115,90
NM,2023-08-05,25.0,2.0,,27.0,54.03529411764706,93.0,112,85
NM,2023-08-12,41.0,1.0,,42.0,47.35294117647059,86.00000000000009,175,85
NM,2023-08-19,46.0,2.0,,48.0,48.14772727272727,80.6,122,88
NM,2023-08-26,37.0,1.0,,38.0,48.92857142857143,74.0,112,84
NM,2023-09-02,57.0,2.0,,59.0,54.0,94.60000000000002,143,87
NM,2023-09-09,74.0,4.0,,78.0,43.17391304347826,66.70000000000002,129,92
NM,2023-09-16,46.0,11.0,,57.0,37.247058823529414,61.0,105,85
NM,2023-09-23,54.0,3.0,,57.0,36.44047619047619,48.0,136,84
NM,2023-09-30,88.0,5.0,,93.0,37.39080459770115,54.80000000000001,80,87
OH,2023-10-07,650.0,18.0,,668.0,44.391304347826086,58.0,87,253
OH,2023-10-14,539.0,21.0,,560.0,34.50592885375494,50.80000000000001,72,253
OH,2023-10-21,597.0,21.0,,618.0,29.784860557768923,44.0,74,251
OH,2023-10-28,695.0,17.0,,712.0,37.69960474308301,53.0,72,253
OH,2023-11-04,630.0,21.0,,651.0,33.527363184079604,55.0,140,201
OH,2023-11-11,739.0,26.0,,765.0,47.23456790123457,69.9,113,162
OH,2023-11-18,887.0,56.0,,943.0,45.839506172839506,65.9,92,162
OH,2023-11-25,,75.0,,75.0,41.74691358024691,56.900000000000006,74,162
OH,2023-12-02,,134.0,57.0,191.0,45.43478260869565,59.0,136,161
OH,2023-12-09,,160.0,57.0,217.0,40.704402515723274,56.20000000000002,71,159
OH,2023-12-16,,239.0,36.0,275.0,43.05095541401274,65.4,94,157
OH,2023-12-23,,438.0,58.0,496.0,41.75949367088607,66.30000000000001,84,158
OH,2023-12-30,,638.0,57.0,695.0,37.17197452229299,62.400000000000006,94,157
OH,2024-01-06,,562.0,26.0,588.0,39.044585987261144,59.0,69,157
OH,2024-01-13,,542.0,20.0,562.0,35.4746835443038,58.30000000000001,75,158
OH,2024-01-20,,505.0,16.0,521.0,39.36842105263158,57.0,73,152
OH,2024-01-27,858.0,590.0,23.0,1471.0,37.57516339869281,60.80000000000001,80,153
OH,2024-02-03,726.0,590.0,19.0,1335.0,36.65822784810127,54.30000000000001,103,158
OH,2024-02-10,685.0,602.0,17.0,1304.0,48.25157232704402,59.20000000000002,80,159
OH,2024-02-17,630.0,609.0,18.0,1257.0,38.888888888888886,55.0,72,162
OH,2024-02-24,646.0,655.0,9.0,1310.0,50.77160493827161,71.9,88,162
OH,2024-03-02,516.0,637.0,1.0,1154.0,39.670212765957444,61.0,82,188
OH,2024-03-09,379.0,622.0,1.0,1002.0,34.051383399209485,50.80000000000001,74,253
OH,2024-03-16,405.0,357.0,4.0,766.0,43.573122529644266,60.0,88,253
OH,2024-03-23,316.0,299.0,4.0,619.0,36.06324110671937,42.80000000000001,57,253
OH,2024-03-30,260.0,242.0,4.0,506.0,43.41106719367589,55.80000000000001,71,253
OH,2024-04-06,294.0,264.0,2.0,560.0,37.511811023622045,50.400000000000034,76,254
OH,2024-04-13,269.0,193.0,2.0,464.0,42.70355731225296,54.0,87,253
OH,2024-04-20,210.0,110.0,1.0,321.0,47.47430830039526,63.400000000000034,90,253
OH,2024-04-27,186.0,78.0,0.0,264.0,43.4331983805668,53.0,71,247
OH,2024-05-04,99.0,46.0,0.0,145.0,48.701195219123505,64.0,87,251
OH,2024-05-11,35.0,9.0,0.0,44.0,39.059288537549406,50.0,64,253
OH,2024-05-18,38.0,12.0,2.0,52.0,44.92885375494071,58.0,74,253
OH,2024-05-25,35.0,11.0,0.0,46.0,62.462450592885375,84.0,136,253
OH,2024-06-01,29.0,5.0,0.0,34.0,47.01593625498008,64.0,87,251
OH,2024-06-08,52.0,3.0,1.0,56.0,43.53174603174603,54.0,92,252
OH,2024-06-15,39.0,2.0,1.0,42.0,55.142857142857146,93.0,147,252
OH,2024-06-22,57.0,6.0,1.0,64.0,67.81027667984189,97.0,129,253
OH,2024-06-29,42.0,2.0,0.0,44.0,44.87843137254902,57.0,77,255
OH,2024-07-06,77.0,6.0,0.0,83.0,43.14173228346457,56.70000000000002,120,254
OH,2024-07-13,107.0,2.0,0.0,109.0,54.27272727272727,74.0,97,253
OH,2024-07-20,132.0,3.0,0.0,135.0,49.77075098814229,71.0,93,253
OH,2024-07-27,122.0,2.0,0.0,124.0,53.537549407114625,71.0,108,253
OH,2024-08-03,149.0,2.0,0.0,151.0,48.764,71.0,115,250
OH,2024-08-10,146.0,4.0,0.0,150.0,45.27091633466136,66.0,101,251
OH,2024-08-17,143.0,5.0,0.0,148.0,43.99209486166008,59.0,76,253
OH,2024-08-24,182.0,3.0,0.0,185.0,46.466403162055336,74.0,122,253
OH,2024-08-31,194.0,1.0,1.0,196.0,62.69721115537848,90.0,147,251
OH,2024-09-07,242.0,2.0,0.0,244.0,42.73809523809524,58.900000000000006,105,252
OH,2024-09-14,291.0,4.0,0.0,295.0,49.40316205533597,73.40000000000003,100,253
OH,2024-09-21,216.0,3.0,0.0,219.0,49.21343873517787,68.60000000000002,108,253
OH,2024-09-28,146.0,1.0,0.0,147.0,33.18326693227092,50.0,66,251
RI,2025-10-04,31.0,3.0,1.0,35.0,9.0,9.0,9,1
VA,2023-10-07,426.0,49.0,,475.0,38.083333333333336,52.0,71,180
VA,2023-10-14,412.0,54.0,,466.0,34.07692307692308,44.0,54,182
VA,2023-10-21,455.0,72.0,,527.0,25.085561497326204,34.0,43,187
VA,2023-10-28,454.0,61.0,,515.0,36.668508287292816,47.0,55,181
VA,2023-11-04,383.0,51.0,,434.0,34.12258064516129,52.0,65,155
VA,2023-11-11,465.0,92.0,,557.0,45.06617647058823,67.0,84,136
VA,2023-11-18,450.0,100.0,,550.0,41.696296296296296,54.0,240,135
VA,2023-11-25,488.0,115.0,,603.0,31.217391304347824,48.0,171,138
VA,2023-12-02,611.0,143.0,0.0,754.0,35.83448275862069,57.0,80,145
VA,2023-12-09,602.0,157.0,0.0,759.0,33.86764705882353,53.0,69,136
VA,2023-12-16,658.0,229.0,0.0,887.0,29.67883211678832,44.20000000000002,66,137
VA,2023-12-23,794.0,419.0,0.0,1213.0,35.00709219858156,60.0,76,141
VA,2023-12-30,,731.0,0.0,731.0,30.477941176470587,56.5,71,136
VA,2024-01-06,,538.0,0.0,538.0,29.788732394366196,41.900000000000006,65,142
VA,2024-01-13,893.0,381.0,0.0,1274.0,26.29054054054054,36.30000000000001,52,148
VA,2024-01-20,687.0,302.0,0.0,989.0,34.73426573426573,51.8,67,143
VA,2024-01-27,623.0,262.0,0.0,885.0,37.312056737588655,57.0,102,141
VA,2024-02-03,597.0,184.0,0.0,781.0,24.789115646258505,34.400000000000006,54,147
VA,2024-02-10,570.0,174.0,0.0,744.0,41.62937062937063,57.8,67,143
VA,2024-02-17,599.0,195.0,0.0,794.0,30.993006993006993,44.0,66,143
VA,2024-02-24,590.0,207.0,0.0,797.0,40.91275167785235,63.0,85,149
VA,2024-03-02,488.0,219.0,0.0,707.0,37.66233766233766,56.70000000000002,68,154
VA,2024-03-09,471.0,196.0,0.0,667.0,30.86813186813187,37.900000000000006,54,182
VA,2024-03-16,386.0,134.0,0.0,520.0,43.8972972972973,61.0,86,185
VA,2024-03-23,367.0,135.0,0.0,502.0,39.45054945054945,46.0,90,182
VA,2024-03-30,340.0,111.0,0.0,451.0,39.564245810055866,49.20000000000002,61,179
VA,2024-04-06,308.0,157.0,0.0,465.0,36.265957446808514,47.30000000000001,57,188
VA,2024-04-13,302.0,110.0,0.0,412.0,41.92655367231639,49.400000000000006,65,177
VA,2024-04-20,273.0,79.0,0.0,352.0,46.61271676300578,58.0,67,173
VA,2024-04-27,245.0,58.0,0.0,303.0,39.21142857142857,48.0,80,175
VA,2024-05-04,133.0,58.0,0.0,191.0,45.88268156424581,55.20000000000002,84,179
VA,2024-05-11,41.0,39.0,0.0,80.0,34.848314606741575,46.30000000000001,57,178
VA,2024-05-18,38.0,39.0,0.0,77.0,33.086021505376344,41.0,45,186
VA,2024-05-25,33.0,32.0,0.0,65.0,42.2032967032967,52.900000000000006,93,182
VA,2024-06-01,36.0,45.0,0.0,81.0,41.76111111111111,50.099999999999994,71,180
VA,2024-06-08,41.0,24.0,0.0,65.0,41.44086021505376,51.0,87,186
VA,2024-06-15,52.0,40.0,0.0,92.0,44.41530054644809,55.0,105,183
VA,2024-06-22,46.0,25.0,0.0,71.0,45.12568306010929,56.0,64,183
VA,2024-06-29,61.0,20.0,0.0,81.0,44.77005347593583,54.0,77,187
VA,2024-07-06,86.0,18.0,0.0,104.0,40.060109289617486,50.80000000000001,61,183
VA,2024-07-13,92.0,25.0,0.0,117.0,40.331491712707184,51.0,84,181
VA,2024-07-20,91.0,16.0,0.0,107.0,47.8494623655914,60.5,87,186
VA,2024-07-27,117.0,20.0,0.0,137.0,38.666666666666664,54.099999999999994,74,180
VA,2024-08-03,168.0,11.0,0.0,179.0,47.04945054945055,58.0,115,182
VA,2024-08-10,194.0,24.0,0.0,218.0,34.95135135135135,52.0,74,185
VA,2024-08-17,217.0,14.0,0.0,231.0,45.26229508196721,64.80000000000001,70,183
VA,2024-08-24,216.0,14.0,0.0,230.0,38.184357541899445,51.20000000000002,77,179
VA,2024-08-31,242.0,19.0,0.0,261.0,50.36756756756757,67.6,112,185
VA,2024-09-07,214.0,15.0,0.0,229.0,34.02732240437158,44.0,54,183
VA,2024-09-14,195.0,24.0,0.0,219.0,40.885245901639344,53.60000000000002,87,183
VA,2024-09-21,181.0,4.0,0.0,185.0,35.35294117647059,48.0,77,187
VA,2024-09-28,128.0,4.0,0.0,132.0,27.53038674033149,38.0,52,181
WV,2021-10-09,614.0,2.0,,616.0,28.375,37.10000000000001,55,80
WV,2021-10-16,537.0,0.0,,537.0,31.44047619047619,44.0,63,84
WV,2021-10-23,449.0,2.0,,451.0,32.78409090909091,43.3,57,88
WV,2021-10-30,428.0,0.0,,428.0,25.147727272727273,37.0,49,88
WV,2021-11-06,368.0,0.0,,368.0,31.58730158730159,53.0,66,63
WV,2021-11-13,370.0,3.0,,373.0,37.642857142857146,68.5,91,56
WV,2021-11-20,384.0,0.0,,384.0,28.444444444444443,50.500000000000014,76,54
WV,2021-11-27,382.0,2.0,,384.0,35.507936507936506,59.0,82,63
WV,2021-12-04,428.0,4.0,,432.0,33.03636363636364,67.4,93,55
WV,2021-12-11,524.0,28.0,,552.0,36.22222222222222,56.7,89,54
WV,2021-12-18,447.0,4.0,,451.0,34.32786885245902,56.0,93,61
WV,2021-12-25,442.0,17.0,,459.0,35.160714285714285,62.0,87,56
WV,2022-01-01,588.0,17.0,,605.0,35.839285714285715,55.5,78,56
WV,2022-01-08,657.0,12.0,,669.0,32.766666666666666,55.1,81,60
WV,2022-01-15,775.0,4.0,,779.0,39.83673469387755,58.60000000000001,89,49
WV,2022-01-22,853.0,7.0,,860.0,35.51020408163265,57.400000000000006,65,49
WV,2022-01-29,965.0,2.0,,967.0,44.540983606557376,61.0,93,61
WV,2022-02-05,841.0,7.0,,848.0,40.482142857142854,68.5,99,56
WV,2022-02-12,701.0,2.0,,703.0,39.27272727272727,67.6,77,55
WV,2022-02-19,536.0,4.0,,540.0,36.23728813559322,54.2,71,59
WV,2022-02-26,449.0,8.0,,457.0,33.84313725490196,54.0,71,51
WV,2022-03-05,329.0,21.0,,350.0,42.125,61.50000000000004,90,80
WV,2022-03-12,214.0,21.0,,235.0,39.611111111111114,60.10000000000001,74,90
WV,2022-03-19,141.0,43.0,,184.0,42.97674418604651,55.0,63,86
WV,2022-03-26,130.0,19.0,,149.0,35.86585365853659,47.0,55,82
WV,2022-04-02,105.0,37.0,,142.0,37.0,49.400000000000006,64,87
WV,2022-04-09,70.0,36.0,,106.0,34.98863636363637,42.3,58,88
WV,2022-04-16,77.0,43.0,,120.0,38.275862068965516,47.0,52,87
WV,2022-04-23,72.0,39.0,,111.0,37.694117647058825,54.0,58,85
WV,2022-04-30,101.0,35.0,,136.0,39.48837209302326,49.0,61,86
WV,2022-05-07,115.0,18.0,,133.0,35.70454545454545,47.3,58,88
WV,2022-05-14,141.0,16.0,,157.0,40.895348837209305,56.0,71,86
WV,2022-05-21,166.0,12.0,,178.0,42.8625,56.10000000000001,74,80
WV,2022-05-28,181.0,5.0,,186.0,30.5375,37.0,54,80
WV,2022-06-04,214.0,5.0,,219.0,44.47560975609756,58.0,87,82
WV,2022-06-11,240.0,12.0,,252.0,42.91139240506329,54.2,64,79
WV,2022-06-18,190.0,6.0,,196.0,48.79012345679013,73.0,108,81
WV,2022-06-25,224.0,5.0,,229.0,48.9277108433735,69.59999999999998,100,83
WV,2022-07-02,260.0,1.0,,261.0,42.81481481481482,54.0,74,81
WV,2022-07-09,291.0,6.0,,297.0,40.725,58.10000000000001,71,80
WV,2022-07-16,325.0,6.0,,331.0,43.74390243902439,54.0,74,82
WV,2022-07-23,369.0,1.0,,370.0,42.71604938271605,59.0,69,81
WV,2022-07-30,381.0,0.0,,381.0,37.475,52.0,76,80
WV,2022-08-06,387.0,0.0,,387.0,36.8780487804878,51.900000000000006,77,82
WV,2022-08-13,376.0,0.0,,376.0,34.9,48.0,53,80
WV,2022-08-20,366.0,1.0,,367.0,37.60493827160494,51.0,80,81
WV,2022-08-27,342.0,0.0,,342.0,40.50617283950617,53.0,59,81
WV,2022-09-03,309.0,0.0,,309.0,36.592592592592595,48.0,55,81
WV,2022-09-10,320.0,0.0,,320.0,28.728395061728396,39.0,52,81
WV,2022-09-17,320.0,1.0,,321.0,35.45,58.0,76,80
WV,2022-09-24,249.0,1.0,,250.0,34.41772151898734,52.2,61,79
WV,2022-10-01,196.0,1.0,,197.0,24.11111111111111,33.0,40,81
AK,2021-10-09,147.0,0.0,,147.0,22.29268292682927,38.0,60,41
AK,2021-10-16,188.0,0.0,,188.0,17.767441860465116,30.400000000000013,38,43
